product,rating,rating count,price,product url
"Fleece Zip Hooded Sweatshirt, Style G18600  ",4.6 out of 5 stars,"1,824  ",16.0,https://amazon.com/Gildan-Fleece-Hooded-Sweatshirt-Medium/dp/B00FDYBPNO/ref=sr_1_204?keywords=jacket&qid=1682035554&sr=8-204
Girls' Rain-Zilla Jacket  ,4.8 out of 5 stars,"1,883  ",44.99,https://amazon.com/Columbia-Rain-Zilla-Jacket-Geyser-Medium/dp/B09KMDY8YB/ref=sr_1_205?keywords=jacket&qid=1682035554&sr=8-205
Unisex Babies' Hooded Sweater Jacket with Sherpa Lining  ,4.8 out of 5 stars,"30,177  ",16.4,https://amazon.com/Simple-Joys-Carters-Hooded-Sweater/dp/B07CMHHZLP/ref=sr_1_206?keywords=jacket&qid=1682035554&sr=8-206
Women's Legendary Regular Fit Jacket  ,4.5 out of 5 stars,589  ,41.94,https://amazon.com/Lee-Womens-Legendary-Regular-X-Large/dp/B0B41FY9SM/ref=sr_1_208?keywords=jacket&qid=1682035554&sr=8-208
Men's Lightweight Bomber Jacket Windbreaker Softshell Varsity Jacket Coat  ,4.2 out of 5 stars,630  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0563750FIX8PEQ5UKS8&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FMAGNIVIT-Windbreaker-Outdoor-Windproof-Military%2Fdp%2FB07VS2C3R7%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-209-spons%26psc%3D1%26smid%3DA2P9Q3EPHUZGCZ
Jackets for Men Thick Thermal Winter Fleece Lined Lapel Cargo Jackets  ,4.5 out of 5 stars,331  ,69.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A07734032JI0VFLL9SJ8C&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FEKLENTSON-Bomber-Jacket-Trucker-Jackets%2Fdp%2FB09L4PZ5BC%2Fref%3Dsr_1_210_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-210-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
Mens Jacket Lightweight Bomber Windbreaker Casual Thin Full Zip Jacket  ,4.4 out of 5 stars,145  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A094184434N72HBSNHVYR&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FEKLENTSON-Jackets-Sportwear-Classic-Alternative%2Fdp%2FB08LPQSP26%2Fref%3Dsr_1_211_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-211-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
Men's Special Ops Military Tactical Soft Shell Jacket Coat  ,4.4 out of 5 stars,"5,209  ",53.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0159601293D8BJ8J24PW&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FTACVASEN-Classic-Outwear-Softshell-Tactical%2Fdp%2FB07417DRF5%2Fref%3Dsr_1_212_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-212-spons%26psc%3D1%26smid%3DA316SIRIW8TU6I
Youth Lone Peak 3 in 1 Jacket  ,4.4 out of 5 stars,34  ,29.99,https://amazon.com/Eddie-Bauer-Jacket-Magenta-Medium/dp/B0BBXXB1LH/ref=sr_1_213_mod_primary_new?keywords=jacket&qid=1682035554&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-213
Kids Boys Windbreaker Jacket With Hood  ,4.6 out of 5 stars,"1,388  ",26.79,https://amazon.com/Champion-Windbreaker-Jacket-Medium-Concrete/dp/B095VZXBQW/ref=sr_1_214?keywords=jacket&qid=1682035554&sr=8-214
Men's Flight Jacket  ,4.5 out of 5 stars,235  ,68.25,https://amazon.com/Calvin-Klein-Flight-Jacket-Medium/dp/B08GCVDK2C/ref=sr_1_215?keywords=jacket&qid=1682035554&sr=8-215
Boys' Bomber Jacket  ,4.7 out of 5 stars,209  ,38.34,https://amazon.com/Levis-Toddler-Bomber-Jacket-Sportswear/dp/B07LBGNJ7T/ref=sr_1_216?keywords=jacket&qid=1682035554&sr=8-216
Men's Novelty Color Block Pullover Fleece Hoodie Long Sleeve Casual Sweatshirt with Pocket  ,4.5 out of 5 stars,"10,040  ",29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0169272R6HESVTV4ZW6&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FGesean-Sweatshirt-Hoodies-Sleeve-Premium%2Fdp%2FB08LQ6C1T9%2Fref%3Dsr_1_217_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-217-spons%26psc%3D1
Men's Jacket Lightweight Windbreaker Bomber Jacket Windproof Casual Jacket Zip Up Coats Outwear with 5 Pockets  ,4.5 out of 5 stars,"1,278  ",37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A085053728Q5FX7J6BT08&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FOuterwear-Jackets-Lightweight-Aviator-Softshell%2Fdp%2FB07VGWMLLZ%2Fref%3Dsr_1_218_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-218-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0
Womens Fashion Horn Button Fleece Thicken Coat with Hood Winter Warm Jacket  ,3.9 out of 5 stars,"2,823  ",37.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A07170632P02Z5HD5AVMM&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FJiangWu-Fashion-Thicken-X-Large-Dark-gray%2Fdp%2FB096RGMV7P%2Fref%3Dsr_1_219_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-219-spons%26psc%3D1
Men's Flight Bomber Jacket Casual Lightweight Softshell Windbreaker Slim Fit Varsity Jacket Coat  ,4.4 out of 5 stars,154  ,29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A09616883MPTQA11DJ1O2&qualifier=1682035554&id=1451607152331773&widgetName=sp_mtf&url=%2FAnzerll-Lightweight-Softshell-Windbreaker-Varsity%2Fdp%2FB0B3Y9G7J9%2Fref%3Dsr_1_220_sspa%3Fkeywords%3Djacket%26qid%3D1682035554%26sr%3D8-220-spons%26psc%3D1
Women's Apex Bionic Softshell Jacket  ,4.6 out of 5 stars,104  ,149.95,https://amazon.com/North-Face-Womens-Bionic-Jacket/dp/B083GS5TB6/ref=sr_1_221?keywords=jacket&qid=1682035554&sr=8-221
Men’s Apex Bionic 2 Softshell Jacket  ,4.5 out of 5 stars,104  ,149.95,https://amazon.com/North-Face-Bionic-Jacket-Black/dp/B08BDZQMZX/ref=sr_1_222?keywords=jacket&qid=1682035554&sr=8-222
"Womens Diamond Quilted Jacket Lightweight Padding Coat with Pockets, Regular and Plus Size  ",4.3 out of 5 stars,787  ,57.99,https://amazon.com/Diamond-Quilted-Lightweight-Padding-Pockets/dp/B0995Q7NFM/ref=sr_1_223?keywords=jacket&qid=1682035554&sr=8-223
Little Girls' Slub Jersey Full Zip Jacket  ,4.1 out of 5 stars,"4,101  ",13.0,https://amazon.com/Hanes-Little-Jersey-Jacket-Process/dp/B01DARDGL4/ref=sr_1_224?keywords=jacket&qid=1682035554&sr=8-224
Women's Terrex Multi Rain.rdy Two-Layer Rain Jacket  ,4.2 out of 5 stars,13  ,50.19,https://amazon.com/adidas-Womens-Terrex-RAIN-RDY-Two-Layer/dp/B089KC5BKD/ref=sr_1_225?keywords=jacket&qid=1682035554&sr=8-225
Men's Snap-Front Nylon Jacket  ,4.5 out of 5 stars,"2,726  ",40.41,https://amazon.com/Dickies-Front-Nylon-Jacket-XX-Large/dp/B000TFSODG/ref=sr_1_226?keywords=jacket&qid=1682035554&sr=8-226
Men's Ascender Hooded Softshell Jacket  ,4.7 out of 5 stars,"2,263  ",112.36,https://amazon.com/Columbia-Ascender-Hooded-Softshell-Graphite/dp/B00JLAXQPG/ref=sr_1_227?keywords=jacket&qid=1682035554&sr=8-227
Men's Utility Warm-up Jacket  ,4.7 out of 5 stars,5  ,46.99,https://amazon.com/Carhartt-Utility-Warm-Up-Jacket-Black/dp/B0B789D89N/ref=sr_1_228?keywords=jacket&qid=1682035554&sr=8-228
Girls' Printed Reversible Mossbud Parka  ,4.4 out of 5 stars,10  ,96.82,https://amazon.com/Printed-Reversible-Mossbud-Insulated-Lavender/dp/B09V5TMNVV/ref=sr_1_229?keywords=jacket&qid=1682035554&sr=8-229
Womens Ultra Soft Lightweight Full Zip Yoga Jacket with Pockets  ,4.4 out of 5 stars,776  ,34.99,https://amazon.com/Yogalicious-Womens-Lightweight-Jacket-Pockets/dp/B07RZ94ZX5/ref=sr_1_230?keywords=jacket&qid=1682035554&sr=8-230
Women's Pixie Classic Feminine Fit Crop Jean Jacket  ,5.0 out of 5 stars,3  ,25.98,https://amazon.com/Jessica-Simpson-Womens-Classic-Feminine/dp/B0BHCWMM11/ref=sr_1_231?keywords=jacket&qid=1682035554&sr=8-231
Men's Ultra Loft Lightweight Packable Puffer Jacket (Standard and Big & Tall)  ,4.6 out of 5 stars,"4,605  ",68.25,https://amazon.com/Tommy-Hilfiger-Packable-Puffer-XX-Large/dp/B07GFTLM4M/ref=sr_1_232?keywords=jacket&qid=1682035554&sr=8-232
Boys and Toddlers' Polar Fleece Lined Sherpa Full-Zip Jacket  ,4.6 out of 5 stars,"1,596  ",17.21,https://amazon.com/Amazon-Essentials-Fleece-Sherpa-Full-Zip/dp/B08SX51Q61/ref=sr_1_233?keywords=jacket&qid=1682035554&sr=8-233
Scrubs for Women - Front Snap Warm - Up Jacket  ,4.3 out of 5 stars,"10,273  ",21.99,https://amazon.com/SIVVAN-Scrubs-Women-Front-Jacket/dp/B06Y16LQZQ/ref=sr_1_234?keywords=jacket&qid=1682035554&sr=8-234
Women's Loose Fit Washed Duck Insulated Active Jacket  ,4.8 out of 5 stars,"1,027  ",119.99,https://amazon.com/Carhartt-Womens-Active-Jacket-Regular/dp/B07S6ZVFFP/ref=sr_1_235?keywords=jacket&qid=1682035554&sr=8-235
Women's Textured Full-Zip Jacket  ,4.7 out of 5 stars,19  ,55.22,https://amazon.com/adidas-Womens-Standard-Textured-Full-Zip/dp/B095VYCQQG/ref=sr_1_236?keywords=jacket&qid=1682035554&sr=8-236
Men's Stretch Golf Jacket  ,4.3 out of 5 stars,62  ,16.0,https://amazon.com/London-Stretch-Jacket-Black-Small/dp/B09S3VG9C3/ref=sr_1_237?keywords=jacket&qid=1682035554&sr=8-237
Baby Toddler Boy Winter Jacket  ,4.6 out of 5 stars,25  ,23.4,https://amazon.com/Carters-Toddler-Winter-Jacket-Olive/dp/B0BDTQ5516/ref=sr_1_238?keywords=jacket&qid=1682035554&sr=8-238
Women's Powder Lite Mid Jacket  ,4.3 out of 5 stars,"1,961  ",124.99,https://amazon.com/Columbia-Womens-Powder-Jacket-Tradewinds/dp/B08MPPGQD8/ref=sr_1_239?keywords=jacket&qid=1682035554&sr=8-239
mens Moss Hooded Waterproof Windproof Raincoat Jacket  ,4.5 out of 5 stars,955  ,48.7,https://amazon.com/Helly-Hansen-Jacket-Black-Medium/dp/B07F2LXPGZ/ref=sr_1_240?keywords=jacket&qid=1682035554&sr=8-240
Women's Cotton Four Pocket Hooded Field Jacket (Standard & Plus Sizes)  ,4.5 out of 5 stars,"1,580  ",73.94,https://amazon.com/Levis-Womens-Cotton-Pocket-Hooded/dp/B07FDS338K/ref=sr_1_241?keywords=jacket&qid=1682035554&sr=8-241
Women's Labyrinth Loop Hooded Jacket  ,4.5 out of 5 stars,63  ,129.92,https://amazon.com/Columbia-Womens-Labyrinth-Hooded-Jacket/dp/B08MQ3PD1T/ref=sr_1_242?keywords=jacket&qid=1682035554&sr=8-242
Men's Prov Jacket  ,5.0 out of 5 stars,1  ,23.64,https://amazon.com/adidas-Golf-Standard-Jacket-Black/dp/B09MG69MJP/ref=sr_1_243?keywords=jacket&qid=1682035554&sr=8-243
Men's Aeroready Sereno Cut 3-Stripes Slim Track Top  ,4.6 out of 5 stars,979  ,21.44,https://amazon.com/adidas-Sereno-Track-Jacket-X-Small/dp/B08M7SGL7R/ref=sr_1_244?keywords=jacket&qid=1682035554&sr=8-244
Toddlers and Baby Girls' Denim Jacket  ,4.8 out of 5 stars,"3,882  ",20.0,https://amazon.com/Simple-Joys-Carters-Toddler-Jacket/dp/B077TWZQ3V/ref=sr_1_245?keywords=jacket&qid=1682035554&sr=8-245
Boys and Toddlers' Lightweight Water-Resistant Packable Hooded Puffer Coat  ,4.5 out of 5 stars,"6,996  ",43.0,https://amazon.com/Amazon-Essentials-Lightweight-Water-Resistant-Packable/dp/B0738HD59H/ref=sr_1_246?keywords=jacket&qid=1682035554&sr=8-246
Men's Advantage Performance Full Zip Fleece Jacket  ,4.9 out of 5 stars,20  ,47.99,https://amazon.com/IZOD-Advantage-Performance-Heather-X-Large/dp/B0BHX9N3QL/ref=sr_1_247?keywords=jacket&qid=1682035554&sr=8-247
Women's TKA Glacier Fleece Full Zip Jacket  ,4.1 out of 5 stars,37  ,69.95,https://amazon.com/North-Face-Womens-Glacier-Jacket/dp/B08MV6L6V9/ref=sr_1_248?keywords=jacket&qid=1682035554&sr=8-248
Men's Cozy Vintage Sherpa Trucker Jacket  ,4.6 out of 5 stars,34  ,32.33,https://amazon.com/Levis-Vintage-Sherpa-Trucker-Huckleberry/dp/B09N6VLQCP/ref=sr_1_249?keywords=jacket&qid=1682035554&sr=8-249
Women's Retro Western Denim Jacket  ,4.5 out of 5 stars,136  ,48.8,https://amazon.com/Wrangler-Womens-Western-Jacket-Medium/dp/B082LNFR1C/ref=sr_1_250?keywords=jacket&qid=1682035554&sr=8-250
Women's Ski Jacket Warm Winter Waterproof Windbreaker Hooded Raincoat Snowboarding Jackets  ,4.6 out of 5 stars,"7,725  ",59.99,https://amazon.com/Pooluly-Waterproof-Windbreaker-Raincoat-Snowboarding/dp/B08GK1JFDX/ref=sr_1_251?keywords=jacket&qid=1682035554&sr=8-251
Boys' Reversible Jacket - Deer Harbor Waterproof Lightweight Puffer Coat with Faux Shearling Lining (5-20)  ,4.6 out of 5 stars,250  ,29.99,https://amazon.com/Eddie-Bauer-Boys-Reversible-Jacket/dp/B0BGMBKFCQ/ref=sr_1_252?keywords=jacket&qid=1682035554&sr=8-252
Men's Cotton Military Jacket Cargo Bomber Jacket With Multi-pockets Working Coat  ,4.4 out of 5 stars,500  ,48.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A09306852SB0F3SIRKS71&qualifier=1682035557&id=8199829426364561&widgetName=sp_atf_next&url=%2FCotton-Military-Jacket-Multi-pockets-Working%2Fdp%2FB094G446CB%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-241-spons%26psc%3D1
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel  ,4.6 out of 5 stars,"11,732  ",39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A061977830TO04PQQ23V6&qualifier=1682035557&id=8199829426364561&widgetName=sp_atf_next&url=%2FLightweight-Waterproof-Hooded-Outdoor-Raincoat%2Fdp%2FB08F9RTSRM%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-242-spons%26psc%3D1
Men's Winter Jacket Casual Warm Cotton Work Military Jacket Fleece Lined Cargo Hooded Parka Coat  ,3.8 out of 5 stars,13  ,60.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0826838130GJRWLKVOJ2&qualifier=1682035557&id=8199829426364561&widgetName=sp_atf_next&url=%2FCARWORNIC-Military-Thicken-Windproof-Removable%2Fdp%2FB0BJ9C3K4T%2Fref%3Dsr_1_243_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-243-spons%26psc%3D1
"Track Jacket, Italy, Sicily, Calabria  ",4.5 out of 5 stars,76  ,65.0,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A01776052U2K0GMI59N72&qualifier=1682035557&id=8199829426364561&widgetName=sp_atf_next&url=%2FVIPELE-Track-Jacket-Sicily-Calabria%2Fdp%2FB07V9ZRCQ3%2Fref%3Dsr_1_244_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-244-spons%26psc%3D1
Men's Prov Jacket  ,5.0 out of 5 stars,1  ,23.64,https://amazon.com/adidas-Golf-Standard-Jacket-Black/dp/B09MG69MJP/ref=sr_1_245?keywords=jacket&qid=1682035557&sr=8-245
Kids Boys Windbreaker Jacket With Hood  ,4.6 out of 5 stars,"1,388  ",26.79,https://amazon.com/Champion-Windbreaker-Jacket-Medium-Concrete/dp/B095VZXBQW/ref=sr_1_246?keywords=jacket&qid=1682035557&sr=8-246
Men's Flight Jacket  ,4.5 out of 5 stars,235  ,68.25,https://amazon.com/Calvin-Klein-Flight-Jacket-Medium/dp/B08GCVDK2C/ref=sr_1_247?keywords=jacket&qid=1682035557&sr=8-247
Toddlers and Baby Girls' Denim Jacket  ,4.8 out of 5 stars,"3,882  ",20.0,https://amazon.com/Simple-Joys-Carters-Toddler-Jacket/dp/B077TWZQ3V/ref=sr_1_248?keywords=jacket&qid=1682035557&sr=8-248
Boys' Bomber Jacket  ,4.7 out of 5 stars,209  ,38.34,https://amazon.com/Levis-Toddler-Bomber-Jacket-Sportswear/dp/B07LBGNJ7T/ref=sr_1_249?keywords=jacket&qid=1682035557&sr=8-249
"Men's Reverse Weave Men’s Full-Zip Hoodie, Men’s hooded jacket, Men’s Zip Up Jacket, Men’s Drawstring Hoodie Jacket  ",4.4 out of 5 stars,998  ,43.93,https://amazon.com/Champion-LIFE-Reverse-Full-Zip-Hoodie/dp/B01KX0RIBK/ref=sr_1_250?keywords=jacket&qid=1682035557&sr=8-250
Men's Lightweight Military Style Jacket Twill Cotton Windbreaker  ,4.3 out of 5 stars,764  ,55.99,https://amazon.com/WenVen-Collar-Cotton-Jacket-XXX-Large/dp/B078NQ5MRK/ref=sr_1_251?keywords=jacket&qid=1682035557&sr=8-251
"Snap Front Scrub Jackets for Women, Workwear Revolution Soft Stretch WW310  ",4.7 out of 5 stars,"10,785  ",27.98,https://amazon.com/Jackets-Workwear-Revolution-Stretch-WW310/dp/B072N3ZW6M/ref=sr_1_252?keywords=jacket&qid=1682035557&sr=8-252
Women's Apex Bionic Softshell Jacket  ,4.6 out of 5 stars,104  ,149.95,https://amazon.com/North-Face-Womens-Bionic-Jacket/dp/B083GS5TB6/ref=sr_1_253?keywords=jacket&qid=1682035557&sr=8-253
Men’s Apex Bionic 2 Softshell Jacket  ,4.5 out of 5 stars,104  ,149.95,https://amazon.com/North-Face-Bionic-Jacket-Black/dp/B08BDZQMZX/ref=sr_1_254?keywords=jacket&qid=1682035557&sr=8-254
"Womens Diamond Quilted Jacket Lightweight Padding Coat with Pockets, Regular and Plus Size  ",4.3 out of 5 stars,787  ,57.99,https://amazon.com/Diamond-Quilted-Lightweight-Padding-Pockets/dp/B0995Q7NFM/ref=sr_1_255?keywords=jacket&qid=1682035557&sr=8-255
Raincoat Women Lightweight Waterproof Rain Jackets Packable Outdoor Hooded Windbreaker  ,4.3 out of 5 stars,"10,744  ",31.99,https://amazon.com/Avoogue-Lightweight-Raincoat-Waterproof-Windbreaker/dp/B07TDF4LXK/ref=sr_1_256?keywords=jacket&qid=1682035557&sr=8-256
Men's Lightweight Bomber Jacket Windbreaker Softshell Varsity Jacket Coat  ,4.2 out of 5 stars,630  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0563750FIX8PEQ5UKS8&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FMAGNIVIT-Windbreaker-Outdoor-Windproof-Military%2Fdp%2FB07VS2C3R7%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-257-spons%26psc%3D1%26smid%3DA2P9Q3EPHUZGCZ
Men's Black & BROWN Genuine Lambskin Leather Biker Jacket VINTAGE REAL MOTORCYCLE JACKETS FOR MEN  ,4.0 out of 5 stars,112  ,129.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A06326293CQ9PLUOQFUGR&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FGenuine-Lambskin-Leather-MOTORCYCLE-DISTRESSED%2Fdp%2FB09ZZFLKDH%2Fref%3Dsr_1_258_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-258-spons%26psc%3D1%26smid%3DA1JILOP4DPUYAT
Mens Jacket Lightweight Bomber Windbreaker Casual Thin Full Zip Jacket  ,4.4 out of 5 stars,145  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A094184434N72HBSNHVYR&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FEKLENTSON-Jackets-Sportwear-Classic-Alternative%2Fdp%2FB08LPQSP26%2Fref%3Dsr_1_259_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-259-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
Jackets for Men Thick Thermal Winter Fleece Lined Lapel Cargo Jackets  ,4.5 out of 5 stars,331  ,69.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A07726671E62G62Z5M8GB&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FEKLENTSON-Motorcycle-Jacket-Windbreaker-Outwear%2Fdp%2FB09L4Q6GQL%2Fref%3Dsr_1_260_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-260-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
Women's Long Packable Anorak Jacket  ,4.2 out of 5 stars,199  ,128.49,https://amazon.com/Calvin-Klein-Womens-Packable-X-Large/dp/B0049U3UUY/ref=sr_1_261?keywords=jacket&qid=1682035557&sr=8-261
Little Girls' Slub Jersey Full Zip Jacket  ,4.1 out of 5 stars,"4,101  ",13.0,https://amazon.com/Hanes-Little-Jersey-Jacket-Process/dp/B01DARDGL4/ref=sr_1_262?keywords=jacket&qid=1682035557&sr=8-262
Men's Snap-Front Nylon Jacket  ,4.5 out of 5 stars,"2,726  ",40.41,https://amazon.com/Dickies-Front-Nylon-Jacket-XX-Large/dp/B000TFSODG/ref=sr_1_263?keywords=jacket&qid=1682035557&sr=8-263
Men's Ascender Hooded Softshell Jacket  ,4.7 out of 5 stars,"2,263  ",112.36,https://amazon.com/Columbia-Ascender-Hooded-Softshell-Graphite/dp/B00JLAXQPG/ref=sr_1_264?keywords=jacket&qid=1682035557&sr=8-264
Men's Special Ops Military Tactical Soft Shell Jacket Coat  ,4.4 out of 5 stars,"5,209  ",53.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0159601293D8BJ8J24PW&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FTACVASEN-Classic-Outwear-Softshell-Tactical%2Fdp%2FB07417DRF5%2Fref%3Dsr_1_265_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-265-spons%26psc%3D1%26smid%3DA316SIRIW8TU6I
Womens Fashion Horn Button Fleece Thicken Coat with Hood Winter Warm Jacket  ,3.9 out of 5 stars,"2,823  ",37.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A07170632P02Z5HD5AVMM&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FJiangWu-Fashion-Thicken-X-Large-Dark-gray%2Fdp%2FB096RGMV7P%2Fref%3Dsr_1_266_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-266-spons%26psc%3D1
Men's Novelty Color Block Pullover Fleece Hoodie Long Sleeve Casual Sweatshirt with Pocket  ,4.5 out of 5 stars,"10,040  ",29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0169272R6HESVTV4ZW6&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FGesean-Sweatshirt-Hoodies-Sleeve-Premium%2Fdp%2FB08LQ6C1T9%2Fref%3Dsr_1_267_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-267-spons%26psc%3D1
Mens Zipper Fleece Hoodie Sweatshirt Jacket  ,4.3 out of 5 stars,981  ,39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A01978042WENK30WW3OR&qualifier=1682035557&id=8199829426364561&widgetName=sp_mtf&url=%2FQPNGRP-Casual-Sweatshirt-Darkgray-XX-Large%2Fdp%2FB09FXY1VN7%2Fref%3Dsr_1_268_sspa%3Fkeywords%3Djacket%26qid%3D1682035557%26sr%3D8-268-spons%26psc%3D1
Men's Utility Warm-up Jacket  ,4.7 out of 5 stars,5  ,46.99,https://amazon.com/Carhartt-Utility-Warm-Up-Jacket-Black/dp/B0B789D89N/ref=sr_1_269?keywords=jacket&qid=1682035557&sr=8-269
Women's Open Front Office Work Business Crop Suit Blazer Jacket  ,4.1 out of 5 stars,715  ,43.99,https://amazon.com/Allegra-Womens-Office-Business-Black-Solid/dp/B09CKFHTYW/ref=sr_1_270?keywords=jacket&qid=1682035557&sr=8-270
Women's Crewneck Long Sleeve Crop Tops Workout Casual Pullover Loose Sweatshirts  ,4.5 out of 5 stars,637  ,32.99,https://amazon.com/Artfish-Crewneck-Workout-Pullover-Sweatshirts/dp/B08J3S9Q83/ref=sr_1_271?keywords=jacket&qid=1682035557&sr=8-271
Women's Pixie Classic Feminine Fit Crop Jean Jacket  ,5.0 out of 5 stars,3  ,25.98,https://amazon.com/Jessica-Simpson-Womens-Classic-Feminine/dp/B0BHCWMM11/ref=sr_1_272?keywords=jacket&qid=1682035557&sr=8-272
Women's Full Zip UPF 50+ Sun Protection Hoodie Jacket Long Sleeve Sun Shirt Hiking Outdoor Performance with Pockets  ,4.5 out of 5 stars,"4,086  ",26.98,https://amazon.com/Libin-Protection-Outdoor-Performance-Pockets/dp/B08VN6MDCM/ref=sr_1_273?keywords=jacket&qid=1682035557&sr=8-273
Women's Lillian Ridge Shell  ,4.7 out of 5 stars,137  ,80.01,https://amazon.com/Columbia-Womens-Lillian-Ridge-X-Large/dp/B096HCYBDJ/ref=sr_1_274?keywords=jacket&qid=1682035557&sr=8-274
